tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_0914,Cubic3 Node 914,Europe & MENA,5G,2025-01-15,141.6,81.3,60.3,57.4,Active,2024-11-07,2025-04-13,10.3,False,2026-11-02
TWR_0915,Cubic3 Node 915,Oceania,Edge Node,2025-01-15,144.0,64.2,79.8,44.6,Active,2024-11-28,2025-03-23,17.6,False,2026-04-11
TWR_0916,Cubic3 Node 916,Europe & MENA,Edge Node,2025-01-15,116.8,73.4,43.4,62.8,Active,2024-09-09,2025-06-25,24.2,True,2025-11-28
TWR_0917,Cubic3 Node 917,Latin America,5G,2025-01-15,86.3,55.2,31.1,64.0,Active,2024-10-04,2025-03-05,15.3,False,2025-10-05
TWR_0918,Cubic3 Node 918,Asia-Pacific,5G,2025-01-15,147.6,77.3,70.3,52.4,Degraded,2024-08-12,2025-04-13,10.4,False,2026-04-26
TWR_0919,Cubic3 Node 919,Europe & MENA,4G,2025-01-15,141.5,111.3,30.2,78.7,Active,2024-10-15,2025-04-17,14.5,True,2026-01-26
TWR_0920,Cubic3 Node 920,Asia-Pacific,5G,2025-01-15,109.0,48.1,60.9,44.1,Degraded,2024-11-19,2025-07-14,15.9,False,2026-12-08
TWR_0921,Cubic3 Node 921,North America,Edge Node,2025-01-15,159.4,109.1,50.3,68.4,Degraded,2024-12-15,2025-05-30,21.7,True,2026-02-28
TWR_0922,Cubic3 Node 922,Europe & MENA,4G,2025-01-15,177.1,134.7,42.4,76.1,Degraded,2024-10-17,2025-08-03,21.5,True,2026-07-23
TWR_0923,Cubic3 Node 923,Oceania,4G,2025-01-15,163.5,75.3,88.2,46.1,Degraded,2024-08-29,2025-07-17,24.9,True,2026-01-25
TWR_0924,Cubic3 Node 924,Latin America,5G,2025-01-15,212.2,170.9,41.3,80.5,Active,2024-10-09,2025-04-14,16.9,True,2025-11-06
TWR_0925,Cubic3 Node 925,India & Middle East,5G,2025-01-15,88.2,75.2,13.0,85.3,Active,2024-12-13,2025-05-23,24.1,True,2025-09-20
TWR_0926,Cubic3 Node 926,Europe & MENA,5G,2025-01-15,197.8,165.8,32.0,83.8,Active,2024-10-18,2025-08-13,12.2,True,2026-06-06
TWR_0927,Cubic3 Node 927,Latin America,4G,2025-01-15,99.4,77.4,22.0,77.9,Degraded,2024-12-07,2025-06-17,11.7,False,2026-04-28
TWR_0928,Cubic3 Node 928,India & Middle East,Edge Node,2025-01-15,175.1,132.6,42.5,75.7,Degraded,2024-10-09,2025-07-28,23.5,True,2026-03-30
TWR_0929,Cubic3 Node 929,Oceania,5G,2025-01-15,157.7,87.8,69.9,55.7,Degraded,2024-10-07,2025-03-09,18.7,False,2026-07-30
TWR_0930,Cubic3 Node 930,Latin America,5G,2025-01-15,173.8,92.0,81.8,52.9,Degraded,2024-08-21,2025-06-09,11.5,False,2026-09-19
TWR_0931,Cubic3 Node 931,Europe & MENA,4G,2025-01-15,161.0,110.2,50.8,68.4,Degraded,2024-08-11,2025-06-18,21.6,True,2025-09-14
TWR_0932,Cubic3 Node 932,India & Middle East,4G,2025-01-15,102.6,61.2,41.4,59.6,Active,2024-11-22,2025-05-14,24.8,True,2026-05-11
TWR_0933,Cubic3 Node 933,India & Middle East,4G,2025-01-15,215.2,154.1,61.1,71.6,Active,2024-09-28,2025-05-16,24.2,True,2026-06-19
TWR_0934,Cubic3 Node 934,Europe & MENA,4G,2025-01-15,177.0,120.9,56.1,68.3,Active,2024-08-21,2025-03-08,24.6,True,2026-04-15
TWR_0935,Cubic3 Node 935,Asia-Pacific,4G,2025-01-15,206.9,90.7,116.2,43.8,Degraded,2024-07-30,2025-03-18,19.8,False,2026-12-08
TWR_0936,Cubic3 Node 936,Latin America,4G,2025-01-15,85.9,47.6,38.3,55.4,Degraded,2024-10-21,2025-08-09,14.8,False,2027-01-03
TWR_0937,Cubic3 Node 937,India & Middle East,4G,2025-01-15,165.9,125.6,40.3,75.7,Active,2024-11-15,2025-03-23,23.0,True,2025-09-25
TWR_0938,Cubic3 Node 938,North America,5G,2025-01-15,119.0,103.2,15.8,86.7,Active,2024-10-19,2025-04-10,18.1,True,2026-11-27
TWR_0939,Cubic3 Node 939,North America,Edge Node,2025-01-15,171.9,91.6,80.3,53.3,Active,2024-10-13,2025-04-26,11.2,False,2026-01-02
TWR_0940,Cubic3 Node 940,North America,4G,2025-01-15,90.0,76.5,13.5,85.0,Active,2024-08-10,2025-06-24,18.8,True,2026-01-07
TWR_0941,Cubic3 Node 941,Europe & MENA,5G,2025-01-15,89.5,55.6,33.9,62.1,Active,2024-08-12,2025-05-09,13.4,False,2026-11-30
TWR_0942,Cubic3 Node 942,Latin America,5G,2025-01-15,115.0,99.2,15.8,86.3,Active,2024-11-08,2025-05-31,21.7,True,2025-10-15
TWR_0943,Cubic3 Node 943,Asia-Pacific,5G,2025-01-15,108.6,58.3,50.3,53.7,Degraded,2024-09-12,2025-06-18,23.1,True,2025-11-09
TWR_0944,Cubic3 Node 944,Oceania,5G,2025-01-15,109.4,77.4,32.0,70.7,Active,2024-09-01,2025-07-12,8.8,False,2026-07-20
TWR_0945,Cubic3 Node 945,Oceania,5G,2025-01-15,130.8,80.5,50.3,61.5,Active,2024-10-25,2025-03-12,12.9,False,2026-10-16
TWR_0946,Cubic3 Node 946,Oceania,4G,2025-01-15,80.9,67.9,13.0,83.9,Active,2024-09-13,2025-06-07,8.9,True,2025-12-22
TWR_0947,Cubic3 Node 947,Europe & MENA,4G,2025-01-15,197.3,144.3,53.0,73.1,Active,2024-09-06,2025-05-18,16.8,False,2026-01-04
TWR_0948,Cubic3 Node 948,Asia-Pacific,4G,2025-01-15,211.3,181.8,29.5,86.0,Active,2024-10-26,2025-03-17,9.8,True,2026-06-12
TWR_0949,Cubic3 Node 949,Oceania,4G,2025-01-15,87.4,74.2,13.2,84.9,Active,2024-10-24,2025-07-28,15.0,True,2026-08-05
TWR_0950,Cubic3 Node 950,Europe & MENA,5G,2025-01-15,155.5,67.4,88.1,43.3,Active,2024-07-24,2025-03-16,11.7,False,2026-02-11
TWR_0951,Cubic3 Node 951,Oceania,5G,2025-01-15,215.1,186.3,28.8,86.6,Active,2024-09-22,2025-07-07,25.2,True,2026-02-07
TWR_0952,Cubic3 Node 952,North America,4G,2025-01-15,183.8,144.3,39.5,78.5,Active,2024-09-19,2025-06-16,10.2,True,2025-11-01
TWR_0953,Cubic3 Node 953,North America,Edge Node,2025-01-15,87.2,47.1,40.1,54.0,Active,2024-07-27,2025-03-04,19.9,False,2025-12-09
TWR_0954,Cubic3 Node 954,India & Middle East,4G,2025-01-15,177.9,93.0,84.9,52.3,Degraded,2024-10-20,2025-06-20,21.8,True,2025-12-13
TWR_0955,Cubic3 Node 955,North America,4G,2025-01-15,204.6,107.9,96.7,52.7,Degraded,2024-12-13,2025-04-03,15.4,False,2026-10-04
TWR_0956,Cubic3 Node 956,Latin America,Edge Node,2025-01-15,104.3,55.0,49.3,52.7,Active,2024-10-02,2025-07-01,14.7,False,2026-04-13
TWR_0957,Cubic3 Node 957,Latin America,4G,2025-01-15,188.8,80.6,108.2,42.7,Active,2024-08-27,2025-04-09,19.0,False,2026-10-17
TWR_0958,Cubic3 Node 958,North America,4G,2025-01-15,95.9,53.1,42.8,55.4,Active,2024-08-04,2025-04-19,16.7,False,2026-10-02
TWR_0959,Cubic3 Node 959,North America,Edge Node,2025-01-15,101.1,65.0,36.1,64.3,Degraded,2024-10-02,2025-07-22,21.7,True,2026-06-30
TWR_0960,Cubic3 Node 960,North America,Edge Node,2025-01-15,181.6,112.9,68.7,62.2,Degraded,2024-07-29,2025-08-03,18.7,False,2026-03-30
TWR_0961,Cubic3 Node 961,India & Middle East,Edge Node,2025-01-15,132.7,111.3,21.4,83.9,Degraded,2024-07-27,2025-03-11,12.7,True,2026-08-06
TWR_0962,Cubic3 Node 962,Asia-Pacific,5G,2025-01-15,158.3,109.6,48.7,69.2,Active,2024-09-05,2025-03-25,13.9,False,2026-03-11
TWR_0963,Cubic3 Node 963,Europe & MENA,5G,2025-01-15,201.9,121.2,80.7,60.0,Active,2024-09-05,2025-03-13,20.6,True,2025-12-26
TWR_0964,Cubic3 Node 964,Latin America,5G,2025-01-15,202.4,119.9,82.5,59.2,Active,2024-12-06,2025-06-27,12.0,False,2026-08-25
TWR_0965,Cubic3 Node 965,North America,4G,2025-01-15,181.7,104.7,77.0,57.6,Active,2024-08-11,2025-07-21,19.9,False,2026-11-15
TWR_0966,Cubic3 Node 966,Asia-Pacific,5G,2025-01-15,86.1,43.4,42.7,50.4,Degraded,2024-11-09,2025-04-17,16.7,False,2026-08-27
TWR_0967,Cubic3 Node 967,North America,5G,2025-01-15,172.0,146.3,25.7,85.1,Active,2024-08-29,2025-06-06,15.8,True,2026-10-12
TWR_0968,Cubic3 Node 968,India & Middle East,Edge Node,2025-01-15,155.7,121.3,34.4,77.9,Active,2024-10-06,2025-08-07,14.3,False,2025-10-19
TWR_0969,Cubic3 Node 969,Europe & MENA,5G,2025-01-15,102.9,46.5,56.4,45.2,Active,2024-09-23,2025-03-03,9.9,False,2025-10-25
TWR_0970,Cubic3 Node 970,Europe & MENA,Edge Node,2025-01-15,101.9,82.1,19.8,80.6,Degraded,2024-07-19,2025-04-13,14.4,True,2026-12-12
TWR_0971,Cubic3 Node 971,Latin America,Edge Node,2025-01-15,106.2,67.9,38.3,63.9,Active,2024-10-12,2025-06-29,15.1,False,2026-04-17
TWR_0972,Cubic3 Node 972,Europe & MENA,5G,2025-01-15,189.2,83.7,105.5,44.2,Degraded,2024-11-04,2025-03-19,9.1,False,2025-11-22
TWR_0973,Cubic3 Node 973,Oceania,Edge Node,2025-01-15,177.1,139.6,37.5,78.8,Active,2024-09-16,2025-06-06,12.6,True,2026-04-26
TWR_0974,Cubic3 Node 974,Asia-Pacific,4G,2025-01-15,97.2,81.9,15.3,84.3,Active,2024-10-23,2025-07-28,14.7,True,2026-04-21
TWR_0975,Cubic3 Node 975,Europe & MENA,5G,2025-01-15,99.6,56.4,43.2,56.6,Degraded,2024-08-28,2025-03-28,25.4,True,2026-01-02
TWR_0976,Cubic3 Node 976,North America,5G,2025-01-15,192.0,100.3,91.7,52.2,Degraded,2024-07-30,2025-06-16,13.0,False,2026-10-15
TWR_0977,Cubic3 Node 977,Asia-Pacific,4G,2025-01-15,119.6,70.4,49.2,58.9,Active,2024-09-22,2025-08-12,19.5,False,2026-10-10
TWR_0978,Cubic3 Node 978,Europe & MENA,Edge Node,2025-01-15,202.7,97.3,105.4,48.0,Active,2024-10-26,2025-05-23,13.8,False,2026-11-20
TWR_0979,Cubic3 Node 979,Latin America,5G,2025-01-15,92.5,66.2,26.3,71.6,Active,2024-10-27,2025-03-23,22.3,True,2026-08-16
TWR_0980,Cubic3 Node 980,Europe & MENA,5G,2025-01-15,184.8,135.6,49.2,73.4,Active,2024-07-27,2025-03-11,10.5,False,2026-02-17
TWR_0981,Cubic3 Node 981,Oceania,5G,2025-01-15,160.8,78.2,82.6,48.6,Active,2024-08-16,2025-06-08,14.1,False,2026-05-27
TWR_0982,Cubic3 Node 982,North America,Edge Node,2025-01-15,215.2,172.8,42.4,80.3,Active,2024-11-15,2025-03-30,25.2,True,2025-12-27
TWR_0983,Cubic3 Node 983,Latin America,5G,2025-01-15,125.0,69.6,55.4,55.7,Degraded,2024-08-12,2025-03-10,25.4,True,2026-01-02
TWR_0984,Cubic3 Node 984,India & Middle East,4G,2025-01-15,108.3,79.8,28.5,73.7,Active,2024-08-04,2025-04-19,15.2,False,2026-07-02
TWR_0985,Cubic3 Node 985,Europe & MENA,5G,2025-01-15,174.0,78.8,95.2,45.3,Active,2024-12-16,2025-03-24,21.8,True,2025-12-26
TWR_0986,Cubic3 Node 986,Asia-Pacific,5G,2025-01-15,142.0,87.8,54.2,61.8,Active,2024-10-27,2025-05-18,11.1,False,2026-01-01
TWR_0987,Cubic3 Node 987,Asia-Pacific,5G,2025-01-15,196.8,158.2,38.6,80.4,Active,2024-12-13,2025-03-03,17.1,True,2025-11-02
TWR_0988,Cubic3 Node 988,Europe & MENA,5G,2025-01-15,142.7,71.3,71.4,50.0,Active,2024-07-20,2025-06-07,9.2,False,2026-01-28
TWR_0989,Cubic3 Node 989,Latin America,4G,2025-01-15,167.0,120.2,46.8,72.0,Active,2024-10-22,2025-03-20,10.7,False,2026-04-28
TWR_0990,Cubic3 Node 990,Latin America,4G,2025-01-15,98.0,73.5,24.5,75.0,Degraded,2024-10-19,2025-03-23,19.6,False,2026-08-26
TWR_0991,Cubic3 Node 991,India & Middle East,Edge Node,2025-01-15,212.5,176.2,36.3,82.9,Active,2024-07-19,2025-07-21,15.6,True,2025-10-06
TWR_0992,Cubic3 Node 992,Oceania,5G,2025-01-15,83.7,46.2,37.5,55.2,Active,2024-11-06,2025-07-26,16.0,False,2026-12-20
TWR_0993,Cubic3 Node 993,North America,4G,2025-01-15,175.2,117.0,58.2,66.8,Active,2024-09-14,2025-06-30,15.1,False,2026-11-15
TWR_0994,Cubic3 Node 994,Asia-Pacific,5G,2025-01-15,100.7,53.3,47.4,52.9,Active,2024-09-13,2025-05-06,20.3,True,2025-11-10
TWR_0995,Cubic3 Node 995,India & Middle East,Edge Node,2025-01-15,219.2,131.5,87.7,60.0,Active,2024-12-09,2025-04-05,18.5,False,2026-07-21
TWR_0996,Cubic3 Node 996,Latin America,5G,2025-01-15,210.8,160.4,50.4,76.1,Active,2024-07-19,2025-05-14,16.4,False,2026-10-13
TWR_0997,Cubic3 Node 997,Asia-Pacific,Edge Node,2025-01-15,120.0,103.9,16.1,86.6,Active,2024-08-09,2025-06-05,20.9,True,2025-10-17
TWR_0998,Cubic3 Node 998,Europe & MENA,5G,2025-01-15,175.8,150.5,25.3,85.6,Degraded,2024-07-20,2025-04-13,24.5,True,2026-03-27
TWR_0999,Cubic3 Node 999,Latin America,Edge Node,2025-01-15,145.3,109.0,36.3,75.0,Degraded,2024-09-24,2025-05-13,14.1,False,2026-04-23
TWR_1000,Cubic3 Node 1000,India & Middle East,4G,2025-01-15,144.0,67.1,76.9,46.6,Active,2024-12-01,2025-06-06,20.2,True,2026-12-16
TWR_1001,Cubic3 Node 1001,Oceania,5G,2025-01-15,166.1,135.8,30.3,81.8,Active,2024-11-18,2025-05-24,19.4,True,2026-04-24
TWR_1002,Cubic3 Node 1002,India & Middle East,Edge Node,2025-01-15,148.6,71.0,77.6,47.8,Degraded,2024-11-22,2025-04-14,8.5,False,2026-07-14
TWR_1003,Cubic3 Node 1003,Europe & MENA,5G,2025-01-15,128.9,94.3,34.6,73.2,Degraded,2024-08-26,2025-03-24,22.5,True,2026-10-15
TWR_1004,Cubic3 Node 1004,Oceania,Edge Node,2025-01-15,132.5,92.3,40.2,69.7,Active,2024-07-28,2025-08-13,18.6,False,2025-10-17
TWR_1005,Cubic3 Node 1005,Oceania,5G,2025-01-15,83.9,48.5,35.4,57.8,Active,2024-07-19,2025-05-26,13.5,False,2025-10-01
TWR_1006,Cubic3 Node 1006,Latin America,Edge Node,2025-01-15,157.5,87.9,69.6,55.8,Active,2024-12-09,2025-06-19,13.8,False,2026-06-13
TWR_1007,Cubic3 Node 1007,Europe & MENA,5G,2025-01-15,120.5,78.7,41.8,65.3,Degraded,2024-09-26,2025-03-05,14.0,False,2025-11-29
TWR_1008,Cubic3 Node 1008,India & Middle East,5G,2025-01-15,148.2,125.2,23.0,84.5,Active,2024-11-11,2025-07-13,24.6,True,2026-06-09
TWR_1009,Cubic3 Node 1009,Europe & MENA,5G,2025-01-15,116.9,77.8,39.1,66.6,Active,2024-08-02,2025-05-29,12.0,False,2026-11-23
TWR_1010,Cubic3 Node 1010,Asia-Pacific,5G,2025-01-15,167.8,145.1,22.7,86.5,Active,2024-09-16,2025-04-25,20.9,True,2026-12-04
TWR_1011,Cubic3 Node 1011,Latin America,5G,2025-01-15,164.8,126.6,38.2,76.8,Degraded,2024-11-09,2025-04-02,21.5,True,2025-09-12
TWR_1012,Cubic3 Node 1012,Asia-Pacific,5G,2025-01-15,132.5,97.6,34.9,73.7,Active,2024-07-27,2025-03-13,13.1,False,2026-03-31
TWR_1013,Cubic3 Node 1013,North America,Edge Node,2025-01-15,169.8,106.0,63.8,62.4,Degraded,2024-11-29,2025-05-27,12.1,False,2025-11-02
TWR_1014,Cubic3 Node 1014,Asia-Pacific,Edge Node,2025-01-15,199.8,85.4,114.4,42.7,Degraded,2024-07-30,2025-04-28,11.3,False,2026-04-23
TWR_1015,Cubic3 Node 1015,India & Middle East,4G,2025-01-15,155.4,106.7,48.7,68.7,Degraded,2024-12-09,2025-05-18,15.7,False,2026-01-24
TWR_1016,Cubic3 Node 1016,Latin America,5G,2025-01-15,89.0,63.2,25.8,71.0,Degraded,2024-10-27,2025-05-12,21.8,True,2026-11-24
TWR_1017,Cubic3 Node 1017,Asia-Pacific,5G,2025-01-15,180.0,76.0,104.0,42.2,Degraded,2024-10-24,2025-03-06,11.8,False,2026-02-11
TWR_1018,Cubic3 Node 1018,Latin America,4G,2025-01-15,198.8,154.6,44.2,77.8,Active,2024-10-16,2025-03-25,20.7,True,2026-08-08
TWR_1019,Cubic3 Node 1019,Europe & MENA,5G,2025-01-15,118.5,50.7,67.8,42.8,Active,2024-08-13,2025-07-08,12.5,False,2026-08-11
TWR_1020,Cubic3 Node 1020,Asia-Pacific,Edge Node,2025-01-15,213.4,179.7,33.7,84.2,Degraded,2024-12-16,2025-04-29,14.6,True,2026-05-17
TWR_1021,Cubic3 Node 1021,Oceania,5G,2025-01-15,174.4,101.8,72.6,58.4,Active,2024-10-07,2025-08-13,15.5,False,2026-02-28
TWR_1022,Cubic3 Node 1022,Oceania,5G,2025-01-15,83.6,71.6,12.0,85.6,Active,2024-08-28,2025-06-15,15.2,True,2026-01-04
TWR_1023,Cubic3 Node 1023,Europe & MENA,5G,2025-01-15,165.4,119.7,45.7,72.4,Degraded,2024-09-04,2025-04-05,15.1,False,2026-01-20
TWR_1024,Cubic3 Node 1024,Europe & MENA,5G,2025-01-15,158.8,70.6,88.2,44.5,Active,2024-11-30,2025-06-22,18.1,False,2026-06-29
TWR_1025,Cubic3 Node 1025,Europe & MENA,5G,2025-01-15,88.4,69.5,18.9,78.6,Active,2024-09-07,2025-06-17,24.3,True,2026-02-12
TWR_1026,Cubic3 Node 1026,Asia-Pacific,5G,2025-01-15,81.7,70.2,11.5,85.9,Active,2024-12-04,2025-07-28,24.1,True,2026-10-18
TWR_1027,Cubic3 Node 1027,North America,4G,2025-01-15,203.0,90.6,112.4,44.6,Active,2024-11-18,2025-05-28,10.0,False,2027-01-01
TWR_1028,Cubic3 Node 1028,Asia-Pacific,Edge Node,2025-01-15,181.9,117.6,64.3,64.7,Active,2024-12-07,2025-03-01,22.7,True,2026-04-24
TWR_1029,Cubic3 Node 1029,India & Middle East,5G,2025-01-15,208.6,101.7,106.9,48.8,Degraded,2024-11-26,2025-04-17,24.7,True,2025-09-27
TWR_1030,Cubic3 Node 1030,Latin America,5G,2025-01-15,122.7,93.6,29.1,76.3,Active,2024-10-30,2025-06-28,22.6,True,2026-10-27
TWR_1031,Cubic3 Node 1031,Latin America,5G,2025-01-15,141.6,71.2,70.4,50.3,Degraded,2024-08-30,2025-08-12,24.5,True,2026-03-14
TWR_1032,Cubic3 Node 1032,North America,4G,2025-01-15,122.6,101.4,21.2,82.7,Degraded,2024-07-19,2025-03-19,16.5,True,2025-09-25
TWR_1033,Cubic3 Node 1033,Latin America,5G,2025-01-15,190.1,111.8,78.3,58.8,Active,2024-10-04,2025-08-05,12.2,False,2027-01-01
TWR_1034,Cubic3 Node 1034,Latin America,5G,2025-01-15,109.3,89.7,19.6,82.1,Degraded,2024-11-27,2025-03-28,22.8,True,2025-10-04
TWR_1035,Cubic3 Node 1035,India & Middle East,5G,2025-01-15,82.1,42.5,39.6,51.8,Active,2024-11-17,2025-03-19,10.5,False,2025-11-10
TWR_1036,Cubic3 Node 1036,Asia-Pacific,Edge Node,2025-01-15,179.6,108.1,71.5,60.2,Active,2024-11-30,2025-03-11,18.5,False,2026-05-26
TWR_1037,Cubic3 Node 1037,Oceania,Edge Node,2025-01-15,95.2,53.1,42.1,55.8,Active,2024-10-20,2025-06-24,24.0,True,2026-12-19
TWR_1038,Cubic3 Node 1038,Europe & MENA,Edge Node,2025-01-15,157.3,108.2,49.1,68.8,Active,2024-08-26,2025-05-12,25.6,True,2026-05-18
TWR_1039,Cubic3 Node 1039,Europe & MENA,4G,2025-01-15,142.6,62.3,80.3,43.7,Active,2024-08-30,2025-06-23,17.9,False,2026-03-22
TWR_1040,Cubic3 Node 1040,North America,4G,2025-01-15,89.3,58.5,30.8,65.5,Active,2024-08-21,2025-04-27,21.9,True,2026-01-15
TWR_1041,Cubic3 Node 1041,Latin America,4G,2025-01-15,179.2,127.7,51.5,71.3,Active,2024-12-01,2025-06-15,18.1,False,2026-04-09
TWR_1042,Cubic3 Node 1042,Oceania,4G,2025-01-15,101.8,64.9,36.9,63.8,Degraded,2024-11-02,2025-08-09,24.8,True,2025-12-09
TWR_1043,Cubic3 Node 1043,Europe & MENA,5G,2025-01-15,105.8,76.5,29.3,72.3,Active,2024-08-03,2025-07-06,17.1,False,2026-05-25
TWR_1044,Cubic3 Node 1044,Asia-Pacific,Edge Node,2025-01-15,96.1,61.7,34.4,64.2,Active,2024-11-13,2025-04-03,18.6,False,2026-02-05
TWR_1045,Cubic3 Node 1045,India & Middle East,4G,2025-01-15,172.4,147.0,25.4,85.3,Degraded,2024-08-19,2025-07-22,8.4,True,2026-08-23
TWR_1046,Cubic3 Node 1046,North America,5G,2025-01-15,159.3,72.2,87.1,45.3,Degraded,2024-10-28,2025-03-20,20.6,True,2026-03-02
TWR_1047,Cubic3 Node 1047,Asia-Pacific,Edge Node,2025-01-15,120.0,91.2,28.8,76.0,Active,2024-09-07,2025-06-01,12.0,False,2026-08-13
TWR_1048,Cubic3 Node 1048,Latin America,5G,2025-01-15,147.0,107.8,39.2,73.3,Active,2024-09-14,2025-04-03,21.0,True,2026-05-08
TWR_1049,Cubic3 Node 1049,Europe & MENA,5G,2025-01-15,125.2,106.3,18.9,84.9,Active,2024-11-19,2025-06-25,15.0,True,2025-12-06
TWR_1050,Cubic3 Node 1050,Oceania,5G,2025-01-15,82.3,56.4,25.9,68.5,Active,2024-09-18,2025-03-15,10.8,False,2026-03-21
TWR_1051,Cubic3 Node 1051,India & Middle East,5G,2025-01-15,115.3,60.1,55.2,52.1,Active,2024-09-29,2025-06-30,25.1,True,2026-10-19
TWR_1052,Cubic3 Node 1052,Europe & MENA,5G,2025-01-15,207.7,111.5,96.2,53.7,Active,2024-09-14,2025-06-24,18.1,False,2026-06-21
TWR_1053,Cubic3 Node 1053,India & Middle East,Edge Node,2025-01-15,172.1,114.8,57.3,66.7,Active,2024-10-01,2025-06-19,13.0,False,2026-08-19
TWR_1054,Cubic3 Node 1054,North America,5G,2025-01-15,122.1,66.8,55.3,54.7,Active,2024-11-07,2025-03-24,10.6,False,2025-11-28
TWR_1055,Cubic3 Node 1055,Asia-Pacific,5G,2025-01-15,106.2,75.3,30.9,70.9,Active,2024-07-26,2025-06-15,22.3,True,2025-10-08
TWR_1056,Cubic3 Node 1056,Latin America,4G,2025-01-15,182.9,157.8,25.1,86.3,Active,2024-12-15,2025-03-01,24.7,True,2026-09-13
TWR_1057,Cubic3 Node 1057,North America,Edge Node,2025-01-15,88.5,76.0,12.5,85.9,Degraded,2024-09-05,2025-05-12,19.9,True,2025-10-02
TWR_1058,Cubic3 Node 1058,Europe & MENA,5G,2025-01-15,194.6,118.9,75.7,61.1,Active,2024-08-26,2025-03-09,23.4,True,2026-03-26
TWR_1059,Cubic3 Node 1059,India & Middle East,Edge Node,2025-01-15,166.3,126.4,39.9,76.0,Degraded,2024-08-13,2025-03-25,21.1,True,2026-03-25
TWR_1060,Cubic3 Node 1060,Asia-Pacific,Edge Node,2025-01-15,195.6,85.6,110.0,43.8,Active,2024-11-16,2025-03-06,18.9,False,2026-02-26
TWR_1061,Cubic3 Node 1061,Europe & MENA,5G,2025-01-15,206.0,91.5,114.5,44.4,Active,2024-12-11,2025-05-05,20.2,True,2026-09-04
TWR_1062,Cubic3 Node 1062,Asia-Pacific,4G,2025-01-15,142.5,111.5,31.0,78.2,Degraded,2024-09-09,2025-05-25,18.5,True,2025-11-25
TWR_1063,Cubic3 Node 1063,North America,4G,2025-01-15,207.4,137.7,69.7,66.4,Active,2024-07-27,2025-06-03,17.4,False,2025-11-22
TWR_1064,Cubic3 Node 1064,Asia-Pacific,4G,2025-01-15,126.6,78.6,48.0,62.1,Active,2024-11-04,2025-03-20,17.6,False,2026-01-20
TWR_1065,Cubic3 Node 1065,Asia-Pacific,5G,2025-01-15,194.3,144.2,50.1,74.2,Active,2024-08-30,2025-03-05,16.2,False,2026-03-24
TWR_1066,Cubic3 Node 1066,Latin America,5G,2025-01-15,117.3,95.8,21.5,81.7,Active,2024-11-05,2025-03-27,12.8,True,2026-07-28
TWR_1067,Cubic3 Node 1067,Asia-Pacific,5G,2025-01-15,152.0,124.8,27.2,82.1,Active,2024-09-25,2025-04-13,14.0,True,2026-10-28
TWR_1068,Cubic3 Node 1068,Oceania,5G,2025-01-15,175.3,139.4,35.9,79.5,Active,2024-10-21,2025-06-21,13.2,True,2026-05-05
TWR_1069,Cubic3 Node 1069,India & Middle East,5G,2025-01-15,83.2,63.9,19.3,76.8,Active,2024-11-28,2025-04-27,19.4,False,2025-11-09
TWR_1070,Cubic3 Node 1070,Europe & MENA,4G,2025-01-15,205.4,122.3,83.1,59.5,Degraded,2024-11-18,2025-06-17,9.6,False,2026-05-11
TWR_1071,Cubic3 Node 1071,Asia-Pacific,5G,2025-01-15,127.8,80.7,47.1,63.1,Degraded,2024-12-06,2025-03-23,21.6,True,2026-04-24
TWR_1072,Cubic3 Node 1072,Europe & MENA,Edge Node,2025-01-15,197.7,166.3,31.4,84.1,Active,2024-08-31,2025-06-26,12.0,True,2026-02-28
TWR_1073,Cubic3 Node 1073,Europe & MENA,4G,2025-01-15,167.0,89.3,77.7,53.5,Active,2024-08-13,2025-07-29,14.1,False,2026-11-15
TWR_1074,Cubic3 Node 1074,Latin America,5G,2025-01-15,212.6,100.7,111.9,47.4,Active,2024-09-21,2025-07-22,21.2,True,2025-10-25
TWR_1075,Cubic3 Node 1075,Asia-Pacific,5G,2025-01-15,171.4,105.1,66.3,61.3,Active,2024-08-12,2025-05-11,25.0,True,2026-06-23
TWR_1076,Cubic3 Node 1076,North America,Edge Node,2025-01-15,142.1,89.5,52.6,63.0,Active,2024-10-07,2025-06-23,22.6,True,2025-12-06
TWR_1077,Cubic3 Node 1077,Latin America,5G,2025-01-15,195.6,122.3,73.3,62.5,Active,2024-11-11,2025-04-01,19.3,False,2026-08-26
TWR_1078,Cubic3 Node 1078,North America,5G,2025-01-15,97.7,66.9,30.8,68.5,Degraded,2024-12-08,2025-03-01,12.1,False,2026-03-14
TWR_1079,Cubic3 Node 1079,Oceania,Edge Node,2025-01-15,82.5,58.0,24.5,70.3,Active,2024-08-25,2025-06-04,14.5,False,2026-03-22
TWR_1080,Cubic3 Node 1080,India & Middle East,4G,2025-01-15,190.2,91.3,98.9,48.0,Degraded,2024-09-08,2025-03-09,24.2,True,2026-01-08
TWR_1081,Cubic3 Node 1081,Latin America,5G,2025-01-15,215.2,178.7,36.5,83.0,Active,2024-11-04,2025-07-10,19.0,True,2025-11-28
